speed,elapsedTime,elapsedDistance,lateralAcceleration,longitudinalAcceleration,gear,gearRatio,engineSpeed,torque,power,downForce,dragForce,tractionControl,throttlePosition,brakePosition,cornerRadius,sectorIndex,maximumCornerSpeed,loadSensitiveLatGrip,loadSensitiveLongGrip,yawangle,yawvelocity,yawacceleration,xposition,yposition,trackelevation,fz,
Speed (linear),Time,Length,Acceleration (linear),Acceleration (linear),Unitless,Unitless,Speed (angular),Torque,Power,Force,Force,Ratio,Ratio,Ratio,Length,Unitless,Speed (linear),Unitless,Unitless,Angle,Speed (angular),Acceleration (angular),Length,Length,Length,Force,
km/h,s,m,m/s^2,m/s^2,-,-,rpm,N.m,hp,N,N,%,%,%,m,-,km/h,-,-,deg,rpm,deg/s^2,m,m,m,N,
58.9124705388482,131.204741160033,1635.41399999984,0,5.21651630897796,1,4,3076.18467716973,169.619076614151,73.2742952286531,38.8978512052386,101.13441313362,43.6241792390086,100,0,0,1,0,1.2,1.2,-285.377769092652,0.000282175460320383,-0.00452157511811005,-316.064509228586,-65.2864478569568,0,2824.93785120524,
59.1567936012553,131.217757079973,1635.62699999984,0,5.21419289979336,1,4,3088.94229629488,169.555288518526,73.5505096513668,39.2211562336895,101.975006207593,43.5964217760424,100,0,0,1,0,1.2,1.2,-285.377769092652,9.4058486773461E-05,-0.00151349758561264,-316.002455614422,-65.0917648965393,0,2825.26115623369,
59.399999217879,131.230719242952,1635.83999999984,0,5.21187056789885,1,4,3101.64156666016,169.491792166699,73.8252337724501,39.5443114586385,102.81520979246,43.568744649334,100,0,0,1,0,1.2,1.2,-285.377769092652,3.1352828924487E-05,-0.000506591465095917,-315.940402000257,-64.8970819361219,0,2825.58431145864,
59.6421011854599,131.243628334031,1636.05299999984,0,5.20954931205767,1,4,3114.28320867878,169.428583956606,74.098486279171,39.8673170495267,103.655024328769,43.5411468653207,100,0,0,1,0,1.2,1.2,-285.377769092652,1.0450942974829E-05,-0.000169558055232635,-315.878348386093,-64.7023989757044,0,2825.90731704953,
59.8831130141174,131.256485023932,1636.26599999984,0,5.2072291310527,1,4,3126.8679277977,169.365660361011,74.3702854704288,40.1901731731475,104.494450250184,43.5136274514799,100,0,0,1,0,1.2,1.2,-285.377769092652,3.48364765827633E-06,-5.67497127954546E-05,-315.816294771928,-64.507716015287,0,2826.23017317315,
60.1230479356503,131.269289969457,1636.47899999984,0,5.20491002368584,1,4,3139.39641493101,169.303017925345,74.6406492679994,40.5128799937331,105.333487983706,43.4861854557121,100,0,0,1,0,1.2,1.2,-285.377769092652,1.16121588609211E-06,-1.89930121916261E-05,-315.754241157764,-64.3130330548696,0,2826.55287999373,
60.3619189115288,131.282043813887,1636.69199999984,0,5.20259198877741,1,4,3151.86934687729,169.240653265614,74.9095952273635,40.8354376730368,106.172137949896,43.4588199457465,100,0,0,1,0,1.2,1.2,-285.377769092652,3.87071962030704E-07,-6.35637063028838E-06,-315.692187543599,-64.1183500944521,0,2826.87543767304,
60.5997386405952,131.294747187368,1636.90499999984,0,5.20027502516551,1,4,3164.28738672167,169.178563066392,75.1771405481387,41.157846370413,107.010400563074,43.4315300085691,100,0,0,1,0,1.2,1.2,-285.377769092652,1.29023987343568E-07,-2.12720823783333E-06,-315.630133929434,-63.9236671340347,0,2827.19784637041,
60.8365195664832,131.307400707288,1637.11799999984,0,5.19795913170548,1,4,3176.6511842233,169.116744078884,75.4433020841318,41.4801062428927,107.848276231521,43.4043147498718,100,0,0,1,0,1.2,1.2,-285.377769092652,4.30079957811893E-08,-7.11863072896224E-07,-315.56808031527,-63.7289841736172,0,2827.52010624289,
61.0722738847699,131.320004978628,1637.33099999984,0,5.19564430726936,1,4,3188.96137618871,169.055193119056,75.7080963530284,41.8022174452573,108.685765357669,43.3771732935209,100,0,0,1,0,1.2,1.2,-285.377769092652,1.43359985937298E-08,-2.38214843465221E-07,-315.506026701105,-63.5343012131998,0,2827.84221744526,
61.3070135498718,131.332560594314,1637.54399999984,0,5.19333055074533,1,4,3201.21858683199,168.99390706584,75.971539545736,42.1241801301084,109.522868338282,43.3501047810459,100,0,0,1,0,1.2,1.2,-285.377769092652,4.77866619790992E-09,-7.97126587078281E-08,-315.443973086941,-63.3396182527823,0,2828.16418013011,
61.5407502816958,131.34506813555,1637.75699999984,0,5.19101786103725,1,4,3213.42342812199,168.93288285939,76.2336475353944,42.4459944479355,110.359585564632,43.3231083711457,100,0,0,1,0,1.2,1.2,-285.377769092652,1.59288873263664E-09,-2.6673015083286E-08,-315.381919472776,-63.1449352923649,0,2828.48599444794,
61.7734955720558,131.357528172135,1637.96999999984,0,5.18870623706413,1,4,3225.57650011745,168.872117499413,76.4944358860697,42.7676605471809,111.19591742267,43.296183239213,100,0,0,1,0,1.2,1.2,-285.377769092652,5.3096291087888E-10,-8.92490252720762E-09,-315.319865858612,-62.9502523319474,0,2828.80766054718,
62.0052606908654,131.36994126278,1638.18299999984,0,5.18639567775969,1,4,3237.6783912903,168.811608043549,76.7539198611442,43.0891785743019,112.031864293185,43.2693285768755,100,0,0,1,0,1.2,1.2,-285.377769092652,1.76987636959627E-10,-2.9862187478588E-09,-315.257812244447,-62.75556937153,0,2829.1291785743,
62.236056692115,131.382307955404,1638.39599999984,0,5.18408618207192,1,4,3249.72967883777,168.751351605811,77.0121144314146,43.4105486738308,112.86742655196,43.2425435915525,100,0,0,1,0,1.2,1.2,-285.377769092652,5.89958789865422E-11,-9.99140867919926E-10,-315.195758630283,-62.5608864111125,0,2829.45054867383,
62.4658944196436,131.394628787422,1638.60899999984,0,5.18177774896262,1,4,3261.73092898383,168.691345355081,77.2690342829123,43.7317709884328,113.702604569925,43.2158275060276,100,0,0,1,0,1.2,1.2,-285.377769092652,1.96652929955141E-11,-3.34286623459753E-10,-315.133705016118,-62.3662034506951,0,2829.77177098843,
62.6947845127137,131.40690428603,1638.82199999984,0,5.17947037740703,1,4,3273.68269727021,168.631586513649,77.524693824456,44.0528456589612,114.537398713299,43.1891795580361,100,0,0,1,0,1.2,1.2,-285.377769092652,6.55509766517136E-12,-1.11840381266645E-10,-315.071651401953,-62.1715204902776,0,2830.09284565896,
62.922737411397,131.41913496847,1639.03499999984,0,5.17716406639338,1,4,3285.58552883765,168.572072355812,77.7791071949488,44.3737728245109,115.371809343728,43.1625989998662,100,0,0,1,0,1.2,1.2,-285.377769092652,2.18503255505712E-12,-3.74167304600224E-11,-315.009597787789,-61.9768375298602,0,2830.41377282451,
63.1497633617784,131.431321342292,1639.24799999984,0,5.17485881492253,1,4,3297.43995869767,168.512800206512,78.0322882704296,44.6945526224699,116.205836818422,43.1360850979742,100,0,0,1,0,1.2,1.2,-285.377769092652,7.2834418501904E-13,-1.25175915021107E-11,-314.947544173624,-61.7821545694427,0,2830.73455262247,
63.3758724209867,131.443463905608,1639.46099999984,0,5.17255462200761,1,4,3309.2465119952,168.453767440024,78.2842506708885,45.0151851885688,117.039481490279,43.109637132612,100,0,0,1,0,1.2,1.2,-285.377769092652,2.42781395006347E-13,-4.18758503808364E-12,-314.88549055946,-61.5874716090253,0,2831.05518518857,
63.6010744620588,131.455563147334,1639.67399999984,0,5.17025148667366,1,4,3321.00570426259,168.394971478687,78.5350077668574,45.3356706569285,117.872743708014,43.0832543974679,100,0,0,1,0,1.2,1.2,-285.377769092652,8.09271316687822E-14,-1.40085959153544E-12,-314.823436945295,-61.3927886486078,0,2831.37567065693,
63.8253791786433,131.467619547426,1639.88699999984,0,5.16794940795727,1,4,3332.71804166523,168.336409791674,78.784572685783,45.6560091601061,118.705623816276,43.0569361993186,100,0,0,1,0,1.2,1.2,-285.377769092652,2.69757105562607E-14,-4.68612484996898E-13,-314.761383331131,-61.1981056881904,0,2831.69600916011,
64.0487960895504,131.479633577109,1640.09999999984,0,5.16564838490628,1,4,3344.38402123911,168.278079893804,79.0329583181914,45.9762008291394,119.538122155762,43.0306818576935,100,0,0,1,0,1.2,1.2,-285.377769092652,8.99190351875358E-15,-1.56755053777253E-13,-314.699329716966,-61.0034227277729,0,2832.01620082914,
64.2713345431549,131.491605699097,1640.31299999984,0,5.16334841657942,1,4,3356.00413112073,168.219979344396,79.280177323654,46.2962457935894,120.370239063332,43.0044907045488,100,0,0,1,0,1.2,1.2,-285.377769092652,2.99730117291786E-15,-5.24345884797358E-14,-314.637276102802,-60.8087397673555,0,2832.33624579359,
64.4930037216568,131.503536367808,1640.52599999984,0,5.16104950204605,1,4,3367.57885076958,168.162105746152,79.5262421365598,46.6161441815817,121.201974872112,42.9783620839537,100,0,0,1,0,1.2,1.2,-285.377769092652,9.9910039097262E-16,-1.75389244012326E-14,-314.575222488637,-60.614056806938,0,2832.65614418158,
64.4305073026624,131.515540481217,1640.73899999984,0,-12.7827410123872,1,4,3364.31552596365,168.178422370182,79.4568867657312,46.525841967839,120.967189116381,42.9522953517856,0,100,0,1,0,1.2,1.2,-285.377769092652,3.3303346365754E-16,-5.8105386997616E-15,-314.513168874473,-60.4193738465206,0,2832.56584196784,
63.8781036005973,131.527650148483,1640.95199999984,0,-12.7720084593565,1,4,3335.47111002994,168.32264444985,78.8432067353955,45.7314707078051,118.901823840293,42.9262898754351,0,100,0,1,0,1.2,1.2,-285.377769092652,1.11011154552513E-16,-1.91996372240379E-15,-314.451115260308,-60.2246908861031,0,2831.77147070781,
63.3213104186689,131.539868119923,1641.16499999984,0,-12.7612841149234,1,4,3306.3974921875,168.468012539063,78.2234679608373,44.9377089732416,116.838043330428,42.9003450335215,0,100,0,1,0,1.2,1.2,-285.377769092652,3.70037181841711E-17,-6.34314841177011E-16,-314.389061646143,-60.0300079256857,0,2830.97770897324,
62.7600092011908,131.552197268427,1641.37799999984,0,-12.7505679448454,1,4,3277.08848191022,168.614557590449,77.5975100285554,44.144554332878,114.775841265483,42.8744602156157,0,100,0,1,0,1.2,1.2,-285.377769092652,1.13726123188603,9.65952496025242,-314.327008031979,-59.8353249652682,0,2830.18455433288,
62.194076076676,131.564640597259,1641.59099999984,0,-12.7398599134099,1,4,3247.53761110117,168.762311944494,76.9651653311017,43.3520042541902,112.715211060894,42.848634821973,0,100,0,1,0,1.2,1.2,-285.377769092652,-1.94344823437669,-25.9264337739803,-314.264954417814,-59.6406420048508,0,2829.39200425419,
61.623381518422,131.577201248518,1641.80399999984,0,-12.7291599833241,1,4,3217.73811636962,168.911309418152,76.3262586079166,42.5600560959387,110.656145849441,42.8228682632741,0,100,0,1,0,1.2,1.2,-285.120643741628,-1.83278935296276,0.922577239427331,-314.20290080365,-59.4459590444334,0,2828.60005609594,
61.0477899767107,131.589761899776,1642.01699999984,-11.9484874947888,0,1,4,3187.68291982591,169.06158540087,75.6806064477761,41.7687071000111,108.598638460029,0,6.66202088421838,0,-24.067,1,61.0477899767107,1.2,1.2,-285.645749751166,-5.25404799471774,-28.5234706220326,-314.142158610677,-59.252392545659,0,2827.80870710001,
61.0124892648514,131.602322551035,1642.22999999984,-11.9346731318152,-0.780672362637541,1,4,3185.83965119498,169.070801744025,75.6409676717563,41.7204157927582,108.473081061171,99.999998806252,96.7407544880219,0,-24.067,1,61.0477899767107,1.2,1.2,-286.170787751196,-6.39299786516586,-9.49557065730349,-314.079637316467,-59.0593671700865,0,2827.76041579276,
60.9900861848181,131.614890469656,1642.44299999984,-11.9259101931989,-0.49515579900328,1,4,3184.66984774098,169.076650761295,75.61580902791,41.6897829100139,108.393435566036,97.2971678814148,96.7432602302203,0,-24.067,1,61.0477899767107,1.2,1.2,-286.695755897674,-6.76995615312972,-3.14093214584678,-314.015341746253,-58.8668985352071,0,2827.72978291001,
60.9712768911461,131.627463004768,1642.65599999984,-11.9185554451924,-0.415572814195516,1,4,3183.6876981137,169.081561509432,75.5946847196983,41.6640726838943,108.326588978125,96.545431832251,96.745363201663,0,-24.067,1,61.0477899767107,1.2,1.2,-287.220652354902,-6.89348719552771,-1.02892061108378,-313.949276862363,-58.6750022154947,0,2827.70407268389,
60.9549675090188,131.640039418435,1642.86899999984,-11.9121800406784,-0.360228602852879,1,4,3182.83608433931,169.085819578303,75.576366911185,41.6417859799159,108.268643547781,96.0230926800602,96.7471860703965,0,-24.067,1,61.0477899767107,1.2,1.2,-287.745475295476,-6.9327367658293,-0.326818558875519,-313.881447763832,-58.4836937412022,0,2827.68178597992,
60.9405858306554,131.652619197103,1643.08199999984,-11.9065595986137,-0.317566052775467,1,4,3182.08512790838,169.089574360458,75.5602133493861,41.6221384221413,108.217559897567,95.6206935879879,96.748793020747,0,-24.067,1,61.0477899767107,1.2,1.2,-288.270222900813,-6.94403136074213,-0.0940213055118016,-313.811859686012,-58.292988597162,0,2827.66213842214,
60.9277676488108,131.665201944537,1643.29499999984,-11.9015512977258,-0.282975247382115,1,4,3181.41581130666,169.092920943467,75.5458152459923,41.6046307457138,108.172039938856,95.2945906228021,96.7502249069723,0,-24.067,1,61.0477899767107,1.2,1.2,-288.794893361117,-6.94611501714849,-0.0173412038800492,-313.740518000163,-58.1029022215888,0,2827.64463074571,
60.9162568102003,131.677787339171,1643.50799999984,-11.8970546978878,-0.254060779394651,1,4,3180.81475918593,169.09592620407,75.5328850879725,41.5889118388929,108.131170781122,95.0221138112055,96.7515104597778,0,-24.067,1,61.0477899767107,1.2,1.2,-289.319484875642,-6.94521466322365,0.00749160795320283,-313.667428213041,-57.9134500048877,0,2827.62891183889,
60.9058617702745,131.690375111962,1643.72099999984,-11.8929947042765,-0.229390150145046,1,4,3180.27196981985,169.098640150901,75.52120787387,41.5747191903213,108.094269894835,94.7897109657314,96.7526711594148,0,-24.067,1,61.0477899767107,1.2,1.2,-289.843995652934,-6.94339058138794,0.0151748372270971,-313.592595966472,-57.7246472884642,0,2827.61471919032,
60.8964332147185,131.702965033157,1643.93399999984,-11.889312789972,-0.208026974072512,1,4,3179.77964658397,169.10110176708,75.5106159971372,41.5618482055861,108.060805334524,94.5885265202711,96.753723746546,0,-24.067,1,61.0477899767107,1.2,1.2,-290.368423910919,-6.94131775060332,0.017241278067449,-313.516027036915,-57.5365093635393,0,2827.60184820559,
60.8878511951454,131.715556903641,1644.14699999984,-11.8859619492105,-0.189320111641284,1,4,3179.33152623069,169.103342368847,75.500974808419,41.550134565147,108.030349869382,94.4124046613976,96.7546816659635,0,-24.067,1,61.0477899767107,1.2,1.2,-290.892767877275,-6.93921180686217,0.0175139915188089,-313.437727335019,-57.3490514699677,0,2827.59013456515,
60.8800171376566,131.728150548924,1644.35999999984,-11.8829035617946,-0.172795646637925,1,4,3178.92246160674,169.105387691966,75.4921736469917,41.5394432631534,108.002552484199,94.2568665401189,96.7555559636034,0,-24.067,1,61.0477899767107,1.2,1.2,-291.417025789457,-6.93713700449471,0.0172525738940579,-313.35770290516,-57.1622887950607,0,2827.57944326315,
60.8728485820467,131.740745814761,1644.57299999984,-11.8801053286837,-0.158096341354759,1,4,3178.54814695446,169.107259265228,75.484119936868,41.5296613908238,107.977119616142,94.1185371106371,96.7563558771318,0,-24.067,1,61.0477899767107,1.2,1.2,-291.94119589498,-6.93510842918704,0.0168660123742594,-313.275959924981,-56.9762364724122,0,2827.56966139082,
60.8662755587303,131.753342563851,1644.78599999984,-11.8775398501434,-0.144945318590845,1,4,3178.20492872879,169.108975356356,75.4767351208885,41.5206931660367,107.953802231695,93.9948013745277,96.7570892427124,0,-24.067,1,61.0477899767107,1.2,1.2,-292.465276451553,-6.93312576992287,0.0164823154879699,-313.192504704909,-56.7909095807297,0,2827.56069316604,
60.8602380016422,131.76594067328,1644.99899999984,-11.8751836104164,-0.133123084909398,1,4,3177.88967050872,169.110551647456,75.4699517574337,41.5124563840124,107.932386598432,93.8835869384342,96.7577627854762,0,-24.067,1,61.0477899767107,1.2,1.2,-292.989265727267,-6.93118436490015,0.0161376164986992,-313.107343687672,-56.6063231426693,0,2827.55245638401,
60.8546838452435,131.778540032487,1645.21199999984,-11.8730162308737,-0.122452356227282,1,4,3177.59965363026,169.112001731849,75.4637113848532,41.5048798065305,107.912687496979,93.7832204340536,96.7583823331835,0,-24.067,1,61.0477899767107,1.2,1.2,-293.513162000888,-6.92927873220389,0.0158386935417289,-313.020483447798,-56.4224921236745,0,2827.54487980653,
60.8495675895903,131.791140541627,1645.42499999984,-11.8710199068756,-0.112787674697831,1,4,3177.33250225974,169.113337488701,75.4579629111528,41.497901193347,107.894543102702,93.692329290058,96.7589529773289,0,-24.067,1,61.0477899767107,1.2,1.2,-294.036963561857,-6.92740362997655,0.0155835168159305,-312.931930691109,-56.2394314308205,0,2827.53790119335,
60.8448491953289,131.803742110223,1645.63799999984,-11.8691789741367,-0.104008089361984,1,4,3177.08612569473,169.114569371526,75.4526613739202,41.4914657863223,107.877811044438,93.6097725003514,96.7594791971956,0,-24.067,1,61.0477899767107,1.2,1.2,-294.560668710618,-6.9255543235354,0.0153678422006232,-312.841692254199,-56.0571559116618,0,2827.53146578632,
60.8404932172365,131.816344656044,1645.85099999984,-11.867479568729,-0.0960118639267305,1,4,3176.85867312077,169.115706634396,75.4477669679375,41.4855251208824,107.862365314294,93.5345905751208,96.7599649571214,0,-24.067,1,61.0477899767107,1.2,1.2,-295.084275758744,-6.92372660610626,0.0151872585360782,-312.749775103913,-55.8756803530855,0,2827.52552512088,
60.8364681140542,131.828948104167,1646.06399999984,-11.8659093562889,-0.0887125655165223,1,4,3176.64849757356,169.116757512132,75.4432442706231,41.480036079401,107.848093806443,93.4659685583777,96.7604137839656,0,-24.067,1,61.0477899767107,1.2,1.2,-295.607783029043,-6.92191675007502,0.0150377641541969,-312.6561863368,-55.6950194801682,0,2827.5200360794,
60.8327456911256,131.841552386167,1646.27699999984,-11.8644573133579,-0.0820361182856261,1,4,3176.45412683558,169.117729365822,75.4390616165011,41.4749601268247,107.834896329744,93.4032081736128,96.7608288296602,0,-24.067,1,61.0477899767107,1.2,1.2,-296.131188855888,-6.92012144897765,0.014915842987379,-312.560933178574,-55.5151879550388,0,2827.51496012682,
60.8293006447758,131.854157439437,1646.48999999984,-11.8631135486624,-0.0759185462275627,1,4,3176.27423964537,169.118628801773,75.4351905858421,41.4702626859143,107.822682983377,93.3457064887582,96.7612129223353,0,-24.067,1,61.0477899767107,1.2,1.2,-296.654491585239,-6.91833776100136,0.0148184513056024,-312.464022983546,-55.3362003757453,0,2827.51026268591,
60.8261101858102,131.86676320659,1646.70299999984,-11.8618691554503,-0.0703042179687062,1,4,3176.10764603805,169.11946176981,75.4316055820875,41.4659126210532,107.811372814738,93.2929393289167,96.7615686085595,0,-24.067,1,61.0477899767107,1.2,1.2,-297.177689574871,-6.91656306135131,0.0147429434885965,-312.365463234063,-55.1580712751268,0,2827.50591262105,
60.8231537253645,131.879369634942,1646.91599999984,-11.8607160883022,-0.0651444635820771,1,4,3175.9532709416,169.120233645292,75.4282834792448,41.4618818076139,107.800892699796,93.2444482071766,96.7618981885778,0,-24.067,1,61.0477899767107,1.2,1.2,-297.700781194551,-6.91479500268536,0.0146870045473754,-312.265261539927,-54.9808151196909,0,2827.50188180761,
